rcuk_tags.level,rcuk_tags.subject,rcuk_tags.topic,rcuk_tags.tag
3,"Mathematical sciences","Numerical Analysis","Random Number Generation"
3,"Mathematical sciences","Numerical Analysis","Spectral Methods"
3,"Mathematical sciences","Numerical Analysis","Stochastic Differential Eqns"
3,"Mathematical sciences","Numerical Analysis","Volterra Functions"
2,"Mathematical sciences","Statistics and Applied Probability","Statistics and Applied Probability"
3,"Mathematical sciences","Statistics and Applied Probability","Actuarial Sciences"
3,"Mathematical sciences","Statistics and Applied Probability","Applied Probability"
3,"Mathematical sciences","Statistics and Applied Probability","Applied Statistics"
3,"Mathematical sciences","Statistics and Applied Probability","Approximation Theory"
3,"Mathematical sciences","Statistics and Applied Probability","Bayesian Methods"
3,"Mathematical sciences","Statistics and Applied Probability","Biostatistics"
3,"Mathematical sciences","Statistics and Applied Probability","Causality"
3,"Mathematical sciences","Statistics and Applied Probability","Classification Techniques"
3,"Mathematical sciences","Statistics and Applied Probability","Cluster Analysis"
3,"Mathematical sciences","Statistics and Applied Probability","Communications networks"
3,"Mathematical sciences","Statistics and Applied Probability","Computational Statistics"
3,"Mathematical sciences","Statistics and Applied Probability","Confidence Intervals"
3,"Mathematical sciences","Statistics and Applied Probability","Curve Fitting"
3,"Mathematical sciences","Statistics and Applied Probability","Data Exploration"
3,"Mathematical sciences","Statistics and Applied Probability","Decision theory"
3,"Mathematical sciences","Statistics and Applied Probability","Density Estimation"
3,"Mathematical sciences","Statistics and Applied Probability","Design of Experiments"
3,"Mathematical sciences","Statistics and Applied Probability","Distribution Theory"
3,"Mathematical sciences","Statistics and Applied Probability","Environmental Statistics"
3,"Mathematical sciences","Statistics and Applied Probability","Epidemiological Statistics"
3,"Mathematical sciences","Statistics and Applied Probability","Extreme Values"
3,"Mathematical sciences","Statistics and Applied Probability","Financial Modelling"
3,"Mathematical sciences","Statistics and Applied Probability","Generalised Linear Models"
3,"Mathematical sciences","Statistics and Applied Probability","Graphical Methods"
3,"Mathematical sciences","Statistics and Applied Probability","Hypothesis Testing"
3,"Mathematical sciences","Statistics and Applied Probability","Inference"
3,"Mathematical sciences","Statistics and Applied Probability","Kernel Mathods"
3,"Mathematical sciences","Statistics and Applied Probability","Likelihood Function"
3,"Mathematical sciences","Statistics and Applied Probability","Limit Theorems"
3,"Mathematical sciences","Statistics and Applied Probability","Linear Inference"
3,"Mathematical sciences","Statistics and Applied Probability","Markov Chain Monte Carlo"
3,"Mathematical sciences","Statistics and Applied Probability","Markov Processes"
3,"Mathematical sciences","Statistics and Applied Probability","Mathematical Statistics"
3,"Mathematical sciences","Statistics and Applied Probability","Maximum Likelihood"
3,"Mathematical sciences","Statistics and Applied Probability","Measurement Error Modelling"
3,"Mathematical sciences","Statistics and Applied Probability","Missing Values"
3,"Mathematical sciences","Statistics and Applied Probability","Multivariate"
3,"Mathematical sciences","Statistics and Applied Probability","Non-Parametric statistics"
3,"Mathematical sciences","Statistics and Applied Probability","Nonlinear Statistics"
3,"Mathematical sciences","Statistics and Applied Probability","Optimal Design"
3,"Mathematical sciences","Statistics and Applied Probability","Parametric Estimation"
3,"Mathematical sciences","Statistics and Applied Probability","Probabilistic Causation"
3,"Mathematical sciences","Statistics and Applied Probability","Probability"
3,"Mathematical sciences","Statistics and Applied Probability","Queueing Theory"
3,"Mathematical sciences","Statistics and Applied Probability","Randomness"
3,"Mathematical sciences","Statistics and Applied Probability","Ranking"
3,"Mathematical sciences","Statistics and Applied Probability","Regression"
3,"Mathematical sciences","Statistics and Applied Probability","Resampling"
3,"Mathematical sciences","Statistics and Applied Probability","Robustness"
3,"Mathematical sciences","Statistics and Applied Probability","Sampling"
3,"Mathematical sciences","Statistics and Applied Probability","Sequential Methods"
3,"Mathematical sciences","Statistics and Applied Probability","Shape Analysis"
3,"Mathematical sciences","Statistics and Applied Probability","Smoothing"
3,"Mathematical sciences","Statistics and Applied Probability","Spatial Statistics"
3,"Mathematical sciences","Statistics and Applied Probability","Spectral Analysis"
3,"Mathematical sciences","Statistics and Applied Probability","Statistical Approximation"
3,"Mathematical sciences","Statistics and Applied Probability","Statistical Ecology"
3,"Mathematical sciences","Statistics and Applied Probability","Statistical Estimation"
3,"Mathematical sciences","Statistics and Applied Probability","Statistical Image Analysis"
3,"Mathematical sciences","Statistics and Applied Probability","Statistical Methodology"
3,"Mathematical sciences","Statistics and Applied Probability","Statistical Uncertainty"
3,"Mathematical sciences","Statistics and Applied Probability","Statistics for Clinical Trials"
3,"Mathematical sciences","Statistics and Applied Probability","Statistics of Genetics"
3,"Mathematical sciences","Statistics and Applied Probability","Stochastic Methods"
3,"Mathematical sciences","Statistics and Applied Probability","Survival Analysis"
3,"Mathematical sciences","Statistics and Applied Probability","Time Series"
3,"Mathematical sciences","Statistics and Applied Probability","Tolerance"
3,"Mathematical sciences","Statistics and Applied Probability","Wavelet Transforms"
1,"Mechanical engineering",NA,"Mechanical engineering"
2,"Mechanical engineering","Acoustics","Acoustics"
3,"Mechanical engineering","Acoustics","Acoustics in Design of Devices"
3,"Mechanical engineering","Acoustics","Aero-acoustics"
3,"Mechanical engineering","Acoustics","Building/Room Acoustics"
3,"Mechanical engineering","Acoustics","Loudspeakers and Microphones "
3,"Mechanical engineering","Acoustics","Magneto-acoustics"
3,"Mechanical engineering","Acoustics","Mathematical Acoustics"
3,"Mechanical engineering","Acoustics","Musical Acoustics"
3,"Mechanical engineering","Acoustics","Noise and Vibration Control"
3,"Mechanical engineering","Acoustics","Noise and Vibration Generation"
3,"Mechanical engineering","Acoustics","Noise-induced Hearing Loss"
3,"Mechanical engineering","Acoustics","Opto-acoustics"
3,"Mechanical engineering","Acoustics","Physiological Effects of Noise"
3,"Mechanical engineering","Acoustics","Sonar"
3,"Mechanical engineering","Acoustics","Speech Perception"
3,"Mechanical engineering","Acoustics","Speech Processing"
3,"Mechanical engineering","Acoustics","Speech Production"
3,"Mechanical engineering","Acoustics","Ultrasound"
2,"Mechanical engineering","Aerodynamics","Aerodynamics"
3,"Mechanical engineering","Aerodynamics","Acoustic Fatigue"
3,"Mechanical engineering","Aerodynamics","Aerodynamic Optimisation"
3,"Mechanical engineering","Aerodynamics","Aeroelasticity"
3,"Mechanical engineering","Aerodynamics","Aeroengine Compressors"
3,"Mechanical engineering","Aerodynamics","Aerofoil Design"
3,"Mechanical engineering","Aerodynamics","Aircraft/Engine Icing"
3,"Mechanical engineering","Aerodynamics","Airframe Aerodynamics"
3,"Mechanical engineering","Aerodynamics","Boundary Layers (Aerodynamics)"
3,"Mechanical engineering","Aerodynamics","Buffet Onset"
3,"Mechanical engineering","Aerodynamics","Complex Geometry Modelling"
3,"Mechanical engineering","Aerodynamics","Computational Partial Differential Equations"
3,"Mechanical engineering","Aerodynamics","Direct Numerical Simulation"
3,"Mechanical engineering","Aerodynamics","Drag"
3,"Mechanical engineering","Aerodynamics","Dynamic Behaviour"
3,"Mechanical engineering","Aerodynamics","Engine Cooling Flows"
3,"Mechanical engineering","Aerodynamics","Engine Mixing Flows"
3,"Mechanical engineering","Aerodynamics","Environmental Aerodynamics"
3,"Mechanical engineering","Aerodynamics","Experimental Aerodynamics"
3,"Mechanical engineering","Aerodynamics","Experimental Fluid Dynamics"
3,"Mechanical engineering","Aerodynamics","External Aerodynamics"
3,"Mechanical engineering","Aerodynamics","Fan Noise"
3,"Mechanical engineering","Aerodynamics","Flow Control"
3,"Mechanical engineering","Aerodynamics","Flow Instrumentation"
3,"Mechanical engineering","Aerodynamics","Flow Measurement"
3,"Mechanical engineering","Aerodynamics","Flow Visualisation"
3,"Mechanical engineering","Aerodynamics","Flutter"
3,"Mechanical engineering","Aerodynamics","Fundamental Fluid Mechanics"
3,"Mechanical engineering","Aerodynamics","Gas Turbines"
3,"Mechanical engineering","Aerodynamics","Grid Generation"
3,"Mechanical engineering","Aerodynamics","Helicopter Aerodynamics"
3,"Mechanical engineering","Aerodynamics","High Incidence Flows"
3,"Mechanical engineering","Aerodynamics","High Lift"
3,"Mechanical engineering","Aerodynamics","High Reynolds Number"
3,"Mechanical engineering","Aerodynamics","Industrial Aerodynamics"
3,"Mechanical engineering","Aerodynamics","Internal Aerodynamics"
3,"Mechanical engineering","Aerodynamics","Jet Noise"
3,"Mechanical engineering","Aerodynamics","Laminar Flow"
3,"Mechanical engineering","Aerodynamics","Large Eddy Simulation"
3,"Mechanical engineering","Aerodynamics","Laser Doppler Velocimetry (LDV)"
3,"Mechanical engineering","Aerodynamics","Leakage Flows"
3,"Mechanical engineering","Aerodynamics","Low Reynolds Number"
3,"Mechanical engineering","Aerodynamics","Multistage Turbomachinery"
3,"Mechanical engineering","Aerodynamics","Nacelle"
3,"Mechanical engineering","Aerodynamics","Navier-Stokes (Aerodynamics)"
3,"Mechanical engineering","Aerodynamics","Near Field/Far Field Noise"
3,"Mechanical engineering","Aerodynamics","Noise Prediction"
3,"Mechanical engineering","Aerodynamics","Noise Reduction"
3,"Mechanical engineering","Aerodynamics","Parallel Processing"
3,"Mechanical engineering","Aerodynamics","Performance Modelling"
3,"Mechanical engineering","Aerodynamics","Planform Design"
3,"Mechanical engineering","Aerodynamics","Prediction Performance"
3,"Mechanical engineering","Aerodynamics","Rotating Stall"
3,"Mechanical engineering","Aerodynamics","Rotor Dynamics"
3,"Mechanical engineering","Aerodynamics","Rotorcraft"
3,"Mechanical engineering","Aerodynamics","Separated Bubble"
3,"Mechanical engineering","Aerodynamics","Separated Flow"
3,"Mechanical engineering","Aerodynamics","Shear Layers"
3,"Mechanical engineering","Aerodynamics","Shock Waves"
3,"Mechanical engineering","Aerodynamics","Steady Flow"
3,"Mechanical engineering","Aerodynamics","Theoretical Model Validation"
3,"Mechanical engineering","Aerodynamics","Trailing Edge Flow"
3,"Mechanical engineering","Aerodynamics","Transition"
3,"Mechanical engineering","Aerodynamics","Transonic/High Lift Flow"
3,"Mechanical engineering","Aerodynamics","Turbulence (Aerodynamics)"
3,"Mechanical engineering","Aerodynamics","Turbulence Modelling"
3,"Mechanical engineering","Aerodynamics","Unsteady Flow"
3,"Mechanical engineering","Aerodynamics","Unstructured Grids"
3,"Mechanical engineering","Aerodynamics","Vehicle Aerodynamics"
3,"Mechanical engineering","Aerodynamics","Vibration (Aerodynamics)"
3,"Mechanical engineering","Aerodynamics","Vortical Flow/Interactions"
3,"Mechanical engineering","Aerodynamics","Vortices"
3,"Mechanical engineering","Aerodynamics","Wakes"
3,"Mechanical engineering","Aerodynamics","Wind Tunnel"
3,"Mechanical engineering","Aerodynamics","Wing Design"
2,"Mechanical engineering","Combustion","Combustion"
3,"Mechanical engineering","Combustion","Annular Flows in Combustion"
3,"Mechanical engineering","Combustion","Applied Catalysis in Combustion"
3,"Mechanical engineering","Combustion","Automotive Applications"
3,"Mechanical engineering","Combustion","Baffle Tubes"
3,"Mechanical engineering","Combustion","Burners (Combustion)"
3,"Mechanical engineering","Combustion","Catalytic Reactors (Combustion)"
3,"Mechanical engineering","Combustion","Circulating Fluidised Beds in Combustion"
3,"Mechanical engineering","Combustion","Combustion - Reaction Kinetics"
3,"Mechanical engineering","Combustion","Combustion Catalysis"
3,"Mechanical engineering","Combustion","Combustion Chemistry"
3,"Mechanical engineering","Combustion","Combustion Diagnostics"
3,"Mechanical engineering","Combustion","Combustion Kinematics"
3,"Mechanical engineering","Combustion","Compressors in Combustion"
3,"Mechanical engineering","Combustion","Condensers (Combustion)"
3,"Mechanical engineering","Combustion","Emissions (Combustion)"
3,"Mechanical engineering","Combustion","Engines"
3,"Mechanical engineering","Combustion","Explosions (Combustion)"
3,"Mechanical engineering","Combustion","Fire (uncontrolled combustion)"
3,"Mechanical engineering","Combustion","Flames (Combustion)"
3,"Mechanical engineering","Combustion","Fluid Power (Combustion)"
3,"Mechanical engineering","Combustion","Fluids (Combustion)"
3,"Mechanical engineering","Combustion","Fuels for use in combustion"
3,"Mechanical engineering","Combustion","Furnaces"
3,"Mechanical engineering","Combustion","Gas Turbines in Combustion"
3,"Mechanical engineering","Combustion","Incineration"
3,"Mechanical engineering","Combustion","Laser Techniques for Combustion"
3,"Mechanical engineering","Combustion","Particle Formation-combustion "
