"location","type","plot_size","display_order","parent","region","fractal_order","transect_order","centroid_x","centroid_y","source","bbox_xmin","bbox_ymin","bbox_xmax","bbox_ymax","wkt_wgs84"
"OP10-ADB-2-50","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.5438056,4.6142459,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.5438056,4.6142459,117.5438056,4.6142459,"SRID=4326;POINT (117.5438 4.614246)"
"OP10-ADB-3-0","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.5448244,4.6132866,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.5448244,4.6132866,117.5448244,4.6132866,"SRID=4326;POINT (117.5448 4.613287)"
"OP10-ADB-3-100","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.5451899,4.6140228,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.5451899,4.6140228,117.5451899,4.6140228,"SRID=4326;POINT (117.5452 4.614023)"
"OP10-ADB-3-50","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.5449749,4.613695,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.5449749,4.613695,117.5449749,4.613695,"SRID=4326;POINT (117.545 4.613695)"
"OP10-ADB-4-0","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.5455401,4.6125228,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.5455401,4.6125228,117.5455401,4.6125228,"SRID=4326;POINT (117.5455 4.612523)"
"OP10-ADB-4-100","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.5459604,4.6132941,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.5459604,4.6132941,117.5459604,4.6132941,"SRID=4326;POINT (117.546 4.613294)"
"OP10-ADB-4-50","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.5457708,4.6128821,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.5457708,4.6128821,117.5457708,4.6128821,"SRID=4326;POINT (117.5458 4.612882)"
"OP11-ADB-1-0","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.6173132,4.6739704,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.6173132,4.6739704,117.6173132,4.6739704,"SRID=4326;POINT (117.6173 4.67397)"
"OP11-ADB-1-100","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.6182035,4.6739546,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.6182035,4.6739546,117.6182035,4.6739546,"SRID=4326;POINT (117.6182 4.673955)"
"OP11-ADB-1-50","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.6177625,4.6739759,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.6177625,4.6739759,117.6177625,4.6739759,"SRID=4326;POINT (117.6178 4.673976)"
"OP11-ADB-2-0","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.6170809,4.674944,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.6170809,4.674944,117.6170809,4.674944,"SRID=4326;POINT (117.6171 4.674944)"
"OP11-ADB-2-100","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.6180264,4.6749658,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.6180264,4.6749658,117.6180264,4.6749658,"SRID=4326;POINT (117.618 4.674966)"
"OP11-ADB-2-50","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.6175668,4.6749648,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.6175668,4.6749648,117.6175668,4.6749648,"SRID=4326;POINT (117.6176 4.674965)"
"OP11-ADB-3-0","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.6169464,4.6761079,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.6169464,4.6761079,117.6169464,4.6761079,"SRID=4326;POINT (117.6169 4.676108)"
"OP11-ADB-3-100","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.6178508,4.6763454,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.6178508,4.6763454,117.6178508,4.6763454,"SRID=4326;POINT (117.6179 4.676345)"
"OP11-ADB-3-50","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.6173706,4.6763288,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.6173706,4.6763288,117.6173706,4.6763288,"SRID=4326;POINT (117.6174 4.676329)"
"OP11-ADB-4-0","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.6163659,4.6769306,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.6163659,4.6769306,117.6163659,4.6769306,"SRID=4326;POINT (117.6164 4.676931)"
"OP11-ADB-4-100","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.6170495,4.6775804,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.6170495,4.6775804,117.6170495,4.6775804,"SRID=4326;POINT (117.617 4.67758)"
"OP11-ADB-4-50","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.616699,4.6772477,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.616699,4.6772477,117.616699,4.6772477,"SRID=4326;POINT (117.6167 4.677248)"
"OP2-ADB-1-0","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.4515173,4.6112914,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.4515173,4.6112914,117.4515173,4.6112914,"SRID=4326;POINT (117.4515 4.611291)"
"OP2-ADB-1-100","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.4520983,4.6106229,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.4520983,4.6106229,117.4520983,4.6106229,"SRID=4326;POINT (117.4521 4.610623)"
"OP2-ADB-1-50","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.4517246,4.6108112,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.4517246,4.6108112,117.4517246,4.6108112,"SRID=4326;POINT (117.4517 4.610811)"
"OP2-ADB-2-0","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.4523864,4.612256,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.4523864,4.612256,117.4523864,4.612256,"SRID=4326;POINT (117.4524 4.612256)"
"OP2-ADB-2-100","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.4531095,4.6118712,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.4531095,4.6118712,117.4531095,4.6118712,"SRID=4326;POINT (117.4531 4.611871)"
"OP2-ADB-2-50","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.4526803,4.6120346,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.4526803,4.6120346,117.4526803,4.6120346,"SRID=4326;POINT (117.4527 4.612035)"
"OP2-ADB-3-0","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.4526345,4.6132198,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.4526345,4.6132198,117.4526345,4.6132198,"SRID=4326;POINT (117.4526 4.61322)"
"OP2-ADB-3-50","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.4530722,4.6130727,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.4530722,4.6130727,117.4530722,4.6130727,"SRID=4326;POINT (117.4531 4.613073)"
"OP2-ADB-4-0","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.4523854,4.6151416,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.4523854,4.6151416,117.4523854,4.6151416,"SRID=4326;POINT (117.4524 4.615142)"
"OP2-ADB-4-100","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.4540116,4.6148241,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.4540116,4.6148241,117.4540116,4.6148241,"SRID=4326;POINT (117.454 4.614824)"
"OP2-ADB-4-50","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.4533275,4.615016,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.4533275,4.615016,117.4533275,4.615016,"SRID=4326;POINT (117.4533 4.615016)"
"OP3-ADB-1-0","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.464894,4.5949329,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.464894,4.5949329,117.464894,4.5949329,"SRID=4326;POINT (117.4649 4.594933)"
"OP3-ADB-1-100","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.4656668,4.5943464,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.4656668,4.5943464,117.4656668,4.5943464,"SRID=4326;POINT (117.4657 4.594346)"
"OP3-ADB-1-50","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.4652875,4.594661,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.4652875,4.594661,117.4652875,4.594661,"SRID=4326;POINT (117.4653 4.594661)"
"OP2-ADB-3-100","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.4534625,4.6129517,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.4534625,4.6129517,117.4534625,4.6129517,"SRID=4326;POINT (117.4535 4.612952)"
"OP3-ADB-2-0","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.4658211,4.59596,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.4658211,4.59596,117.4658211,4.59596,"SRID=4326;POINT (117.4658 4.59596)"
"OP3-ADB-2-100","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.4665935,4.5955397,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.4665935,4.5955397,117.4665935,4.5955397,"SRID=4326;POINT (117.4666 4.59554)"
"OP3-ADB-2-50","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.4661803,4.5957579,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.4661803,4.5957579,117.4661803,4.5957579,"SRID=4326;POINT (117.4662 4.595758)"
"OP3-ADB-3-0","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.4657049,4.5973886,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.4657049,4.5973886,117.4657049,4.5973886,"SRID=4326;POINT (117.4657 4.597389)"
"OP3-ADB-3-100","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.4665236,4.5970795,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.4665236,4.5970795,117.4665236,4.5970795,"SRID=4326;POINT (117.4665 4.59708)"
"OP3-ADB-3-50","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.4660585,4.5972291,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.4660585,4.5972291,117.4660585,4.5972291,"SRID=4326;POINT (117.4661 4.597229)"
"OP3-ADB-4-0","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.4668567,4.5981853,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.4668567,4.5981853,117.4668567,4.5981853,"SRID=4326;POINT (117.4669 4.598185)"
"OP3-ADB-4-100","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.4675722,4.5978448,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.4675722,4.5978448,117.4675722,4.5978448,"SRID=4326;POINT (117.4676 4.597845)"
"OP3-ADB-4-50","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.4671956,4.5979771,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.4671956,4.5979771,117.4671956,4.5979771,"SRID=4326;POINT (117.4672 4.597977)"
"OP4-ADB-1-0","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.490281,4.5576093,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.490281,4.5576093,117.490281,4.5576093,"SRID=4326;POINT (117.4903 4.557609)"
"OP4-ADB-1-100","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.490015,4.5567914,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.490015,4.5567914,117.490015,4.5567914,"SRID=4326;POINT (117.49 4.556791)"
"OP4-ADB-1-50","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.4902593,4.5572064,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.4902593,4.5572064,117.4902593,4.5572064,"SRID=4326;POINT (117.4903 4.557206)"
"OP4-ADB-2-0","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.491262,4.5574755,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.491262,4.5574755,117.491262,4.5574755,"SRID=4326;POINT (117.4913 4.557475)"
"OP4-ADB-2-100","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.4914061,4.5565893,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.4914061,4.5565893,117.4914061,4.5565893,"SRID=4326;POINT (117.4914 4.556589)"
"OP4-ADB-2-50","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.4913021,4.5571262,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.4913021,4.5571262,117.4913021,4.5571262,"SRID=4326;POINT (117.4913 4.557126)"
"OP4-ADB-3-0","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.4923198,4.5586595,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.4923198,4.5586595,117.4923198,4.5586595,"SRID=4326;POINT (117.4923 4.55866)"
"OP4-ADB-3-100","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.4924272,4.5577856,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.4924272,4.5577856,117.4924272,4.5577856,"SRID=4326;POINT (117.4924 4.557786)"
"OP4-ADB-3-50","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.4923396,4.5582949,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.4923396,4.5582949,117.4923396,4.5582949,"SRID=4326;POINT (117.4923 4.558295)"
"OP4-ADB-4-0","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.4936658,4.5583028,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.4936658,4.5583028,117.4936658,4.5583028,"SRID=4326;POINT (117.4937 4.558303)"
"OP4-ADB-4-100","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.4937578,4.5573905,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.4937578,4.5573905,117.4937578,4.5573905,"SRID=4326;POINT (117.4938 4.557391)"
"OP4-ADB-4-50","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.4936937,4.5578773,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.4936937,4.5578773,117.4936937,4.5578773,"SRID=4326;POINT (117.4937 4.557877)"
"OP9-ADB-1-0","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.6165495,4.6027689,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.6165495,4.6027689,117.6165495,4.6027689,"SRID=4326;POINT (117.6165 4.602769)"
"OP9-ADB-1-100","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.616056,4.6034126,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.616056,4.6034126,117.616056,4.6034126,"SRID=4326;POINT (117.6161 4.603413)"
"OP9-ADB-1-50","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.6162037,4.6030592,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.6162037,4.6030592,117.6162037,4.6030592,"SRID=4326;POINT (117.6162 4.603059)"
"OP9-ADB-2-0","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.6176326,4.6034074,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.6176326,4.6034074,117.6176326,4.6034074,"SRID=4326;POINT (117.6176 4.603407)"
"OP9-ADB-2-100","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.6170508,4.6040271,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.6170508,4.6040271,117.6170508,4.6040271,"SRID=4326;POINT (117.6171 4.604027)"
"OP9-ADB-2-50","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.6173215,4.6036339,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.6173215,4.6036339,117.6173215,4.6036339,"SRID=4326;POINT (117.6173 4.603634)"
"OP9-ADB-3-0","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.6176097,4.6055758,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.6176097,4.6055758,117.6176097,4.6055758,"SRID=4326;POINT (117.6176 4.605576)"
"OP9-ADB-3-100","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.6167651,4.6058677,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.6167651,4.6058677,117.6167651,4.6058677,"SRID=4326;POINT (117.6168 4.605868)"
"OP9-ADB-3-50","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.6172893,4.6056946,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.6172893,4.6056946,117.6172893,4.6056946,"SRID=4326;POINT (117.6173 4.605695)"
"OP9-ADB-4-0","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.6182855,4.606639,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.6182855,4.606639,117.6182855,4.606639,"SRID=4326;POINT (117.6183 4.606639)"
"OP9-ADB-4-100","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.6174194,4.6069177,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.6174194,4.6069177,117.6174194,4.6069177,"SRID=4326;POINT (117.6174 4.606918)"
"OP9-ADB-4-50","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.6178509,4.6067041,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.6178509,4.6067041,117.6178509,4.6067041,"SRID=4326;POINT (117.6179 4.606704)"
"RR1-ADB-1-0","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.5258963,4.7461095,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.5258963,4.7461095,117.5258963,4.7461095,"SRID=4326;POINT (117.5259 4.74611)"
"RR1-ADB-1-100","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.5259659,4.7451685,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.5259659,4.7451685,117.5259659,4.7451685,"SRID=4326;POINT (117.526 4.745169)"
"RR1-ADB-1-50","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.5258378,4.7456663,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.5258378,4.7456663,117.5258378,4.7456663,"SRID=4326;POINT (117.5258 4.745666)"
"RR1-ADB-2-0","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.5268483,4.7462496,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.5268483,4.7462496,117.5268483,4.7462496,"SRID=4326;POINT (117.5268 4.74625)"
"RR1-ADB-2-100","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.5268971,4.745298,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.5268971,4.745298,117.5268971,4.745298,"SRID=4326;POINT (117.5269 4.745298)"
"RR1-ADB-2-50","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.5269181,4.7457245,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.5269181,4.7457245,117.5269181,4.7457245,"SRID=4326;POINT (117.5269 4.745724)"
"RR1-ADB-3-0","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.5273815,4.7468643,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.5273815,4.7468643,117.5273815,4.7468643,"SRID=4326;POINT (117.5274 4.746864)"
"RR1-ADB-3-100","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.5283314,4.7468281,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.5283314,4.7468281,117.5283314,4.7468281,"SRID=4326;POINT (117.5283 4.746828)"
"RR1-ADB-3-50","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.5278936,4.7468735,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.5278936,4.7468735,117.5278936,4.7468735,"SRID=4326;POINT (117.5279 4.746874)"
"RR1-ADB-4-0","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.5272326,4.74793,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.5272326,4.74793,117.5272326,4.74793,"SRID=4326;POINT (117.5272 4.74793)"
"RR1-ADB-4-100","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.5282064,4.7479284,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.5282064,4.7479284,117.5282064,4.7479284,"SRID=4326;POINT (117.5282 4.747928)"
"RR1-ADB-4-50","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.5277524,4.7478433,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.5277524,4.7478433,117.5277524,4.7478433,"SRID=4326;POINT (117.5278 4.747843)"
"RR12-ADB-1-0","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.6196353,4.5710478,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.6196353,4.5710478,117.6196353,4.5710478,"SRID=4326;POINT (117.6196 4.571048)"
"RR12-ADB-1-100","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.6198641,4.5720299,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.6198641,4.5720299,117.6198641,4.5720299,"SRID=4326;POINT (117.6199 4.57203)"
"RR12-ADB-1-50","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.6197306,4.5715526,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.6197306,4.5715526,117.6197306,4.5715526,"SRID=4326;POINT (117.6197 4.571553)"
"RR12-ADB-2-0","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.6203425,4.5705911,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.6203425,4.5705911,117.6203425,4.5705911,"SRID=4326;POINT (117.6203 4.570591)"
"RR12-ADB-2-100","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.6210221,4.5711095,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.6210221,4.5711095,117.6210221,4.5711095,"SRID=4326;POINT (117.621 4.57111)"
"RR12-ADB-2-50","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.6206193,4.5708334,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.6206193,4.5708334,117.6206193,4.5708334,"SRID=4326;POINT (117.6206 4.570833)"
"RR12-ADB-3-0","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.6200989,4.5695501,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.6200989,4.5695501,117.6200989,4.5695501,"SRID=4326;POINT (117.6201 4.56955)"
"RR12-ADB-3-100","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.6210422,4.5695352,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.6210422,4.5695352,117.6210422,4.5695352,"SRID=4326;POINT (117.621 4.569535)"
"RR12-ADB-3-50","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.6205504,4.5694462,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.6205504,4.5694462,117.6205504,4.5694462,"SRID=4326;POINT (117.6206 4.569446)"
"RR12-ADB-4-0","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.6211046,4.5681956,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.6211046,4.5681956,117.6211046,4.5681956,"SRID=4326;POINT (117.6211 4.568196)"
"RR12-ADB-4-100","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.6219649,4.5685702,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.6219649,4.5685702,117.6219649,4.5685702,"SRID=4326;POINT (117.622 4.56857)"
"RR12-ADB-4-50","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.6215693,4.5683526,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.6215693,4.5683526,117.6215693,4.5683526,"SRID=4326;POINT (117.6216 4.568353)"
"RR3-ADB-1-0","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.5072815,4.6750076,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.5072815,4.6750076,117.5072815,4.6750076,"SRID=4326;POINT (117.5073 4.675008)"
"RR3-ADB-1-100","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.5070954,4.6740261,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.5070954,4.6740261,117.5070954,4.6740261,"SRID=4326;POINT (117.5071 4.674026)"
"RR3-ADB-1-50","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.5071861,4.6745157,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.5071861,4.6745157,117.5071861,4.6745157,"SRID=4326;POINT (117.5072 4.674516)"
"RR3-ADB-2-0","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.5064694,4.6749606,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.5064694,4.6749606,117.5064694,4.6749606,"SRID=4326;POINT (117.5065 4.674961)"
"RR3-ADB-2-100","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.5059935,4.6741005,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.5059935,4.6741005,117.5059935,4.6741005,"SRID=4326;POINT (117.506 4.6741)"
"RR3-ADB-2-50","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.506104,4.6745402,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.506104,4.6745402,117.506104,4.6745402,"SRID=4326;POINT (117.5061 4.67454)"
"RR3-ADB-3-0","Ant and dungbeetle transects",null,7,null,"SAFE",null,null,117.5052551,4.6749893,"LOMBOK_ant_and_dungbeetle_2011_WGS84.shp",117.5052551,4.6749893,117.5052551,4.6749893,"SRID=4326;POINT (117.5053 4.674989)"
